source,target
5589553,817846
5589603,421508
5589999,817846
5590078,421508
5590160,8682349
5590160,421508
5590160,938922
5590384,421508
5590421,421508
5590489,938922
5590528,817846
5590953,421508
5590953,938922
5590990,8682349
5590990,421508
5590990,938922
5591078,8682349
5591078,421508
5591581,938922
5591637,8682349
5591637,421508
5591862,1245954
5592236,1245954
5593277,8483636
5593616,8724153
5594037,1497259
5594208,8724153
5594274,1497259
5594375,8713367
5594440,8483636
5594440,8724153
5594440,1497259
5594726,1885690
5594818,8724153
5595041,8713367
5595204,1497259
5595548,8724153
5595816,1497259
5595839,8834924
5595839,8483636
5595839,1885690
5595972,8483636
5596141,1324641
5596141,1497259
5596221,8724153
5596315,8713367
5596371,8724153
5596893,8724153
5597851,8837326
5598114,10330682
5598318,10299628
5600229,8257728
5600530,3645076
5600530,8492707
5601247,3645076
5601275,8497679
5601491,8497679
5601757,11275062
5601757,3564445
5602153,8488885
5602207,8497679
5602235,3281104
5602319,2016205
5602423,3564445
5602423,8492707
5602423,8497679
5602601,8492707
5602793,8497679
5603306,11275062
5603363,3645076
5603492,8497679
5603690,8497679
5603753,3645076
5603753,8497679
5604080,3645076
5604233,8497679
5604981,78359
5605005,78359
5605109,78359
5605301,78359
5605917,5638841
5606302,78359
5606375,78359
5606850,2121377
5607155,78359
5607208,2201898
5607208,78359
5607208,5638841
5608354,5710407
5610384,8540904
5610384,1680811
5610414,1680811
5610576,1680811
5610627,1680811
5610697,5544897
5610821,3096233
5610870,1680811
5611482,1680811
5611753,8497662
5611830,8541294
5611889,8497662
5611949,8540590
5612120,11266498
5612209,8542663
5612540,1680811
5612561,8540590
5612569,8540904
5612628,1680811
5612635,8497662
5612701,8497662
5612709,8540904
5612709,1680811
5612777,8497662
5612808,8541741
5612808,8497662
5612937,8497662
5612952,8540590
5613004,8497662
5613056,8497662
5613097,8497662
5613191,8541542
5613191,8540590
5613191,8497662
5613604,8541294
5613604,8497662
5613627,8540590
5613788,8541294
5613811,8540590
5614013,8542663
5614078,8541741
5614078,8497662
5614320,8497662
5614435,8541741
5614435,8497662
5616884,8724153
5616971,8834924
5616971,1885690
5616971,1533222
5617027,8483636
5617361,1885690
5617425,8483636
5617425,8713367
5617472,436396
5617530,8483636
5617909,955330
5618067,8713367
5618106,1497259
5618290,1885690
5618295,6725415
5618463,8834924
5618463,8483636
5618600,3562458
5618724,1324641
5618770,8483636
5618931,3281104
5618933,1324641
5619031,8713367
5619031,8724153
5619057,3281104
5619064,8713367
5619105,8713367
5619152,8724153
5619171,1533222
5619230,8483636
5619263,8834924
5619263,8483636
5619397,1497259
5620811,8497662
5620918,8497662
5621100,1778163
5621300,8497662
5621457,8540590
5621567,8497662
5621633,8497662
5621741,8497662
5622082,8497662
5622178,8541741
5622196,8497662
5622345,8497662
5622516,3173714
5622756,8497662
5622822,8540590
5622903,8497662
5622940,8541294
5622994,8540590
5622994,8497662
5623217,5784982
5623230,8540590
5623701,3135435
5626835,3135435
5627981,1253654
5629027,1047565
5629197,11654140
5629457,8850548
5629668,11654140
5631167,1023730
5631581,914185
5631638,1023730
5631776,1879268
5631814,11276140
5631814,8640565
5632217,914185
5632473,11275762
5632473,8640565
5632566,914185
5632582,8640565
5632717,8640565
5632752,1879268
5632788,8640565
5632811,1879268
5632826,1023730
5632826,8640565
5633038,914185
5633112,2505029
5633919,8496763
5633947,11276819
5633947,8559899
5633947,11275272
5635063,78359
5635208,78359
5635365,8559899
5635473,78359
5635641,78359
5635676,5638841
5635725,8496763
5636185,78359
5636910,11275089
5637082,1454707
5638738,11728979
5638841,8504716
5639009,5698077
5639465,5698077
5639706,5698077
5639752,8504716
5640324,11728979
5640593,935514
5640685,8498795
5640774,11728979
5640958,11728979
5641030,2350645
5641090,1318883
5641101,5698077
5641107,966263
5641111,9504349
5641111,4424343
5641302,2350645
5641452,1318883
5641506,8498795
5641506,11728979
5641521,11728979
5641542,9504349
5641564,1318883
5641584,1318883
5641795,4424343
5641949,11728979
5641983,11256554
5642034,9504349
5642038,11728979
5642258,4424343
5642410,4413745
5642672,2350645
5642694,2350732
5642718,4413745
5642735,8752976
5642921,9504349
5642921,1318883
5643212,9504349
5643235,2350645
5643269,2350645
5643498,9504349
5643498,2350645
5643498,1318883
5643614,8750682
5643814,1318883
5645278,885979
5645278,8734866
5645308,8842863
5645605,8734866
5645784,8734866
5645813,8734866
5646481,1403916
5646569,8734866
5646683,11261109
5646683,8842863
5646683,408291
5646717,885979
5646974,8506776
5647219,1403916
5647500,1403916
5647547,8734866
5647784,885979
5648018,1660148
5648036,408291
5648176,1403916
5648230,1829893
5648363,1403916
5648420,1660148
5648420,8734866
5648449,8734866
5648672,1403916
5649178,8541327
5649178,11259681
5649376,5150324
5649415,11275762
5649415,8640565
5649439,1023730
5649454,1955737
5649476,11259681
5649794,1023730
5649794,914185
5649823,11260761
5649845,11259681
5650482,914185
5650559,8640565
5650586,914185
5650761,8640565
5651195,1955737
5651285,11264821
5651304,1879268
5651376,8541327
5651425,1955737
5651614,914185
5651614,8640565
5651675,1879268
5652607,1847405
5653157,8621300
5653238,2013406
5654141,1847405
5654753,1898706
5655298,7528353
5655439,7528353
5655653,7528353
5655799,7528353
5655990,7542561
5656178,1784589
5656307,1784589
5656419,4689485
5656576,7528353
5657634,5552219
5658121,7528353
5658133,9848325
5659132,7528353
5659170,7528353
5659312,7622704
5659400,1546183
5659488,7528353
5659544,9848325
5659544,1546183
5659878,4689485
5659899,1546183
5660085,7528353
5660515,7528353
5660585,9848325
5660644,1898706
5660954,12140819
5660954,5413777
5660955,1425987
5661027,2505029
5661027,1815641
5661119,2505029
5661144,9848325
5661196,8662693
5661487,2505029
5661524,2505029
5661637,1815732
5661979,2505029
5662046,3735795
5662046,2505029
5662096,11271744
5662844,3735795
5663032,2505029
5663051,2505029
5667333,1922871
5668168,5203376
5669367,9848325
5669444,9848325
5669633,9848325
5669800,1253654
5669896,1440820
5670085,1440820
5670414,1897062
5670515,1440820
5670635,1253946
5670832,1546183
5670880,131251
5671019,1032467
5671019,1846180
5671019,1687085
5671355,935514
5671516,1440820
5676373,1688775
5677268,1449460
5677495,1768412
5677665,7622704
5677842,1032467
5677842,7622704
5677980,8492317
5678073,9527197
5678115,9527197
5678300,9527197
5678439,8272781
5678479,1955737
5678529,9527197
5678580,8272781
5678801,1784589
5678822,1687085
5679087,1449460
5679723,7622704
5679899,8662693
5679903,8497639
5680060,1032467
5680189,8272781
5680280,8497639
5680532,11750857
5680773,1023730
5680881,1144520
5680913,1770535
5681210,1144520
5681409,1241303
5681606,8882842
5681810,5367274
5681885,1872417
5682123,1144520
5682133,1648855
5682524,1872417
5682595,1770535
5682724,9517746
5682804,914185
5682832,549478
5682966,1648855
5683340,1648855
5683400,19889
5684714,2321251
5684765,3956574
5685032,2505029
5685671,8497745
5685766,1712590
5685766,1859266
5685910,1920363
5686064,1920363
5686292,3956574
5686293,1859266
5686293,1865344
5686422,3956574
5686735,8497745
5686740,8540610
5686840,1859266
5686946,1865344
5687008,2079515
5687030,2321251
5687089,1859266
5687569,1920363
5687804,1920363
5687841,1859266
5687859,1712590
5688245,8640565
5688350,8659826
5688699,2573413
5689608,11275129
5690090,2065803
5690210,11275129
5690580,1920354
5690688,1920354
5690760,1920354
5690847,2065803
5690847,1920354
5690941,8659826
5691217,2065803
5691551,2065803
5692043,1920354
5692847,3356195
5692934,5544897
5694803,2063061
5695644,2250149
5695901,2250149
5696488,2917153
5697279,2917153
5697677,11276701
5698025,11275272
5698071,8559899
5698071,11275089
5698077,11256258
5698107,959847
5698135,8559899
5698287,8559899
5698351,2917153
5698355,8559899
5698355,11273658
5698355,11275089
5698487,11276701
5698487,8686187
5699697,8559899
5699906,8842645
5699995,8559899
5700434,436396
5700716,4395304
5700832,422123
5700984,2058482
5701047,422123
5701129,422123
5701180,4377103
5701356,28793
5701418,461467
5701527,4377103
5701551,422123
5701749,422123
5701896,2058482
5702002,2058482
5702022,422123
5702089,4377103
5702193,5211834
5702229,3076328
5702314,422123
5702701,3076328
5702793,3076328
5702851,3076328
5702883,2058482
5702952,3076328
5702985,3076328
5703006,3076328
5703151,10034489
5703176,10034489
5704041,2058482
5704139,2058482
5704242,422123
5704577,461467
5705138,1862680
5705138,422123
5705161,422123
5705263,1414682
5705338,2010275
5705401,2010275
5705523,1414682
5705596,8722692
5705647,8722692
5705866,2010275
5705993,2321251
5705997,2058482
5706012,28793
5706411,2058482
5706552,2058482
5706603,2058482
5706677,2063061
5706732,8722692
5706761,2010275
5706865,2058482
5706950,2010275
5707108,2058482
5707346,1864471
5707362,2086735
5707362,3367925
5707389,2030990
5707620,5646683
5707779,4376875
5707799,2058482
5707897,2058482
5708037,4376875
5708054,1864471
5708067,3322533
5708104,3362541
5708165,422123
5708365,461467
5708365,5211834
5708443,2058482
5708481,8545042
5708516,3362541
5708529,2058482
5708540,3362541
5708613,6047061
5708725,3189465
5708989,2010275
5709209,3276514
5709228,3362541
5709276,1864471
5709300,1892061
5709445,892505
5709633,552398
5709640,1892061
5709718,8492735
5709786,2016205
5709908,8850548
5709938,4766834
5709984,2016205
5710033,2010275
5710095,8720870
5710103,3322533
5710206,2010275
5710226,5646683
5710245,1868293
5710297,3322533
5710325,1831254
5710407,1862680
5710407,8722692
5710816,8708407
5710934,3556200
5710980,8492735
5711015,2016205
5711050,5646683
5711076,2010275
5711084,3362541
5711231,469025
5711271,892505
5711324,2058482
5711400,3556200
5711423,3556200
5711453,3362541
5711472,3556200
5711621,1862680
5711621,1864471
5711621,1892061
5711659,3556200
5711797,2010275
5711864,6047061
5711994,2083037
5711994,3362541
5712028,3362541
5712074,4766834
5712120,2010275
5712191,1892061
5712376,3556200
5712396,2010275
5712494,8850548
5712512,3362541
5712700,3556200
5712754,3556200
5712768,6047061
5712887,3362541
5712958,5619263
5713064,2016205
5713108,3556200
5713141,3362541
5713260,3556200
5713370,3556200
5713376,8850548
5713409,3322533
5713409,3276514
5713409,6047061
5713585,3367925
5713811,469025
5713887,3311485
5713894,3556200
5713909,3556200
5713926,3556200
5713933,8850548
5714041,6047061
5714057,8492735
5714076,3276514
5714080,2016205
5714117,552398
5714155,3276514
5714155,6047061
5714188,2512050
5714188,8850548
5714188,892505
5714203,892505
5714254,892505
5714272,8850548
5714295,3379987
5714329,892505
5714399,8850548
5714414,469025
5714414,6737775
5714418,892505
5714555,1532269
5714641,6737775
5714752,6737775
5714838,892505
5714898,2053794
5714962,3556200
5715284,2512050
5715284,2016205
5715441,3556200
5715735,469025
5717391,3278452
5718950,3119565
5720864,1680821
5723560,8714112
5723839,1680821
5724031,11255149
5724653,8492153
5726918,3281104
5728393,1641958
5735458,3549717
5746324,8492153
5747842,1868293
5756893,3227473
5775353,8661657
5775402,1328359
5775493,8828269
5775659,1411801
5775764,8542663
5775832,4371072
5776012,817846
5776108,8542411
5776274,7528353
5776382,6716085
5776853,3562458
5776965,8838274
5777028,3562458
5777177,3171042
5777697,6720885
5778017,8837666
5778477,6734903
5778748,8631573
5779340,1423033
5779780,8713760
5780929,6716085
5780984,1027393
5781582,2235512
5782524,3330421
5782991,2094953
5783186,3065012
5783396,3330421
5783722,6725805
5783811,8844911
5784047,2509332
5784217,6739224
5784544,2082972
5784544,8651308
5784844,4450541
5784982,3005177
5784982,6739224
5785379,6739224
5786636,2082942
5786824,8493543
5786943,6739224
5788343,11257930
5788527,8493543
5789235,11257930
5790508,6716729
5791114,1427714
5791161,2094953
5791192,6720823
5791248,6739224
5791458,8654304
5791491,6739224
5792306,6720823
5792361,6716271
5792413,2094953
5793012,2094953
5793053,2094953
5793710,8493543
5795056,4447584
5796116,6715061
5796270,1820562
5797072,4564275
5798297,6714659
5799003,6716271
5799376,6720823
5799479,6720823
5805680,8732531
5806464,4435280
5807925,989443
5809367,2016205
5809495,6716297
5812209,1502490
5877213,1611778
5877392,1939753
5913964,3570460
5960868,3164354
6035422,6714659
6035820,8843412
6035873,6733560
6035917,6716085
6036357,6716085
6036836,6734903
6036915,6716085
6041582,1427714
6045868,2651306
6045883,1555037
6045962,281183
6045981,4377196
6045981,363284
6046060,2651306
6046067,3632402
6046070,976150
6046129,933334
6046171,976150
6046280,976150
6046362,281183
6046467,1508134
6046525,281183
6046584,2651306
6046610,1248828
6046638,976150
6046748,8850144
6046748,1508134
6046801,1508134
6047061,8859407
6047061,8850144
6047074,976150
6047146,2651306
6047199,2201887
6047266,5711994
6047364,3135435
6051286,5545890
6051590,3164354
6052538,3557788
6052541,8488601
6056751,3386630
6056758,9517746
6056776,8882842
6057048,3629886
6065251,3227501
6065628,7542561
6066021,1253654
6066860,8880052
6066946,1502524
6067047,8722692
6067078,422174
6069806,8850548
6070302,8498011
6070458,2016205
6070634,1922299
6071106,6733925
6071914,4383863
6072051,8640081
6074324,3353424
6076044,3556200
6076559,6715455
6089533,8640922
6090457,7316896
6091876,3810331
6095132,8497235
6095628,3041692
6096416,3041692
6097369,5639752
6097405,3510193
6097855,8511649
6098068,3618862
6099218,3543522
6101287,4562668
6101567,11275762
6101776,3359801
6102154,6725415
6105162,3577018
6109372,3359801
6111091,3468913
6111097,3610798
6112268,5544897
6117463,8492317
6117570,8492317
6123549,3543522
6125183,8492317
6128550,5547309
6129340,8496013
6129943,8534917
6130093,3002737
6132802,3602960
6135358,471321
6136296,8493543
6136365,5610384
6137238,8838600
6137497,409248
6137769,6715455
6137856,3379987
6137877,8492153
6138125,8843412
6138413,2262650
6138430,3531547
6138525,5591637
6138596,5622178
6138718,6665907
6138792,5610384
6139220,4425224
6139286,903974
6139521,8495272
6139572,6734903
6139934,3353274
6139934,1373007
6140050,8489557
6140934,3281104
6140938,8489557
6141343,471052
6141708,5610384
6141983,3531547
6146515,2481093
6146882,2481093
6148485,5547309
6159561,6733925
6164126,6725939
6164905,4435122
6165132,6734903
6165547,6734903
6166229,5236151
6166328,1536963
6166554,4372382
6169016,8639807
